peaks_diff,period,oxigen_per_lit
421.333333333,6.66362425903,1.17621404682
319.6,2.91527181568,1.40639297659
370.5,3.26435518634,1.10297658863
411.25,2.9009712868,1.58418060201
365.0,3.06432803296,1.4015367893
706.545454545,1.16322745962,2.21635785953
234.766666667,2.41387900663,1.3443361204
452.0,3.04102309404,1.52103846154
574.25,3.5502391877,1.91119732441
646.75,3.73378429509,1.99238963211
647.8,2.89346413121,2.47307692308
503.666666667,2.68447685255,2.36414548495
736.5,7.3106346421,2.12393812709
603.0,3.71261905165,1.68476421405
769.35,3.59164712062,2.20360535117
740.0,3.22472023057,2.3882173913
627.2,2.85013236312,2.15184113712
596.366666667,2.62850146073,2.49868896321
550.1,2.53107597881,2.61201337793
534.666666667,2.65261382821,2.44171906355
565.166666667,2.83465783133,2.37110869565
397.5,8.70113430118,2.80655518395
370.5,6.34783814637,1.09808528428
336.5,2.43729255163,1.35252842809
410.142857143,1.82608778087,1.79546989967
277.19047619,2.47717167742,1.42729765886
234.428571429,2.28776768901,1.84556187291
246.45,4.10293737069,1.25934615385
328.25,2.33769245254,1.60770234114
333.4,2.79046042016,2.05655183946
349.023809524,2.11561848465,1.98760200669
488.0,4.13385898531,2.07762207358
409.666666667,4.15435572672,2.06460367893
296.5,2.05909700663,2.2097541806
432.763888889,1.52156709389,2.98141137124
339.0,8.37425363416,2.53051505017
405.2,2.9171686138,2.48448160535
489.85,1.46268296662,3.07198160535
476.888888889,1.44404017118,3.32076588629
444.275,1.47816777871,3.24305351171
486.5,1.45993469006,3.26811204013
453.577777778,1.47269795534,3.35753177258
552.5,2.91115413557,4.38770234114
480.466666667,1.45396636523,3.85320568562
374.141414141,1.45556778659,3.72127424749
465.888888889,1.47205165273,4.29851505017
406.272727273,1.469432164,4.1594180602
458.344444444,1.46522164921,3.94549498328
547.9,1.49871981933,4.03809698997
497.0,1.48005357309,4.3472458194
560.0,1.49173752664,4.63621404682
550.553030303,1.2572386073,4.54982107023
612.166666667,1.39421564894,5.17308695652
461.227272727,1.46980605397,5.02276923077
491.790909091,1.4675297464,5.29279598662
556.745454545,1.46580411063,5.35107692308
599.4,1.4849930924,5.3409632107
581.507575758,1.28914278231,5.59851170569
597.034965035,1.15242068185,6.40663043478
594.5,1.45952210999,5.56661538462
643.154545455,1.45545286368,5.93795317726
691.9,1.42895635208,6.21414715719
700.245454545,1.44564810281,6.5905735786
756.656565657,1.4526585614,6.33983277592
651.777777778,1.27205761331,7.23652173913
735.636363636,1.34613642698,6.73227591973
751.692307692,1.1793486222,7.61397157191
820.928571429,1.05899666054,8.03885618729
655.75,2.13725160974,8.2079264214
616.027472527,1.09812492735,8.18445150502
754.214285714,1.08786060577,8.08639799331
688.611111111,2.15876816753,9.05811705686
814.6,1.9140107186,8.21953177258
400.0,5.04017143968,2.69387959866
191.5,9.06691904082,1.35289632107
277.966666667,2.76300489244,1.56037792642
281.166666667,2.54461562124,1.52109364548
514.5,7.04533241322,1.72889632107
427.65,2.27333768163,1.91752341137
386.0,2.30510114643,1.83558361204
348.142857143,2.27875283596,2.06453846154
258.583333333,2.60067322856,1.83253344482
364.857142857,2.09100226294,2.01343143813
383.928571429,2.15267878366,2.1304632107
319.083333333,2.61907765875,1.67772742475
506.035714286,1.45209114582,2.87867391304
284.142857143,2.13390760015,2.74974414716
364.571428571,2.13655623891,2.59098829431
447.888888889,1.72884436656,3.23529431438
431.275,1.4704781172,2.83655183946
373.0,6.43978399955,3.81545652174
396.266666667,1.44635967073,3.61750167224
457.7,1.4777372699,3.43462541806
445.1,1.45740452178,3.81471906355
460.222222222,1.53661452763,3.83329431438
792.5,2.95330690898,3.76306354515
310.3,1.4507746922,4.07865551839
393.7,1.45418956462,4.01088963211
349.6,1.46625186504,4.24443812709
432.6,1.47855863387,4.42950167224
530.333333333,1.50816719038,4.23310869565
692.8,1.45728916747,4.37090802676
621.509090909,1.48252210568,4.83667725753
599.5,1.50086373333,5.23314381271
778.688888889,1.48951142718,5.20178929766
681.325,1.47832551116,5.14803846154
720.190909091,1.46312553219,5.45581605351
752.8,1.46787222594,5.55046153846
804.6,1.48036505983,5.51656856187
438.75,3.787518598,5.89624414716
553.0,1.47127584476,6.03305016722
664.363636364,1.45478678813,6.22271571906
741.545454545,1.38095185722,6.60874247492
598.8,1.35326651131,6.73906187291
559.909090909,1.39061405503,7.05901003344
723.416666667,1.22805687195,7.29822073579
772.0,1.0805726658,7.79113545151
709.833333333,2.16046490655,8.29466053512
618.406593407,1.09416861697,8.18978595318
719.3125,0.956599638989,8.37167892977
893.5625,0.711758461364,9.45825585284
299.5,5.49981627949,2.98033444816
309.833333333,0.694811218795,2.00220735786
369.050505051,1.44805742014,2.46908862876
393.925,1.45526174686,2.49833110368
465.434173669,0.282006850505,2.99777257525
485.333333333,1.46875761991,3.43499832776
508.511111111,1.47102365819,3.44047826087
524.511111111,1.46351385305,3.46414046823
558.944444444,1.55290837772,3.3935735786
486.652777778,1.79310409099,3.45498996656
564.777777778,1.51151166056,3.59308026756
551.344444444,1.47046681051,3.58604682274
542.111111111,1.54029102927,3.41626755853
614.722222222,1.57687220887,3.75312374582
576.188888889,1.55541736053,3.40418060201
571.777777778,1.52304042444,3.81116053512
534.344444444,1.52952522792,3.63522742475
567.444444444,1.51710726648,4.77657525084
258.25,3.97603618519,3.57552508361
325.466666667,2.86250306939,1.54431270903
268.25,4.67109222438,1.64318227425
258.7,2.99932707557,1.72014548495
245.85,3.01221215144,1.51403010033
209.0,3.1472297563,1.51984280936
281.166666667,3.74339426591,1.50527090301
308.8,3.13351013537,1.64179765886
444.5,6.61882600535,1.7772458194
282.3,3.1076647689,1.47609364548
246.2,3.25394053537,1.57747324415
293.2,3.16480842309,1.72883277592
292.95,3.0530403593,1.50005518395
311.4,3.0697894431,1.81273244147
346.8,3.03904142198,1.79961371237
422.733333333,3.09664725841,1.66101672241
645.19047619,1.39074825175,3.54190468227
480.5,9.78128894322,1.71754347826
21.0,10.9959559758,1.82287123746
593.5,2.2387645565,2.09917725753
726.892857143,1.96642443137,3.33359866221
723.0,1.9091831815,3.22463377926
781.964285714,1.97721005177,3.30848494983
781.333333333,1.6424079132,4.03460869565
838.6,1.55527283246,4.46152341137
797.888888889,1.66051455754,4.04186956522
868.888888889,1.70729874912,4.03741137124
857.122222222,1.54075435701,4.64408026756
845.454545455,1.42694306305,5.12339799331
851.0,1.39917095108,4.97820234114
841.272727273,1.34202324556,5.00756020067
833.090909091,1.37408731252,5.10422240803
799.363636364,1.36192220781,5.51563377926
403.166666667,5.93055650872,0.432747491639
643.0,13.1848391432,1.74969732441
605.0,6.69724291469,1.33183110368
505.966666667,2.9976486563,1.51994481605
575.666666667,2.58588682902,2.13919063545
403.0,7.09297959671,1.72157859532
544.666666667,2.28253924132,2.48148494983
642.966666667,2.47499238652,2.33887625418
632.666666667,2.43349665658,2.47234949833
644.833333333,2.33451323474,2.66969063545
708.571428571,2.05509109988,2.68983444816
612.5,6.87433382175,2.47961538462
620.80952381,2.25604912104,2.39658862876
698.428571429,2.07327614487,2.97583946488
591.642857143,2.14922589483,2.72693311037
634.357142857,2.01706491485,2.76616053512
624.642857143,2.02916210304,3.06384949833
524.46031746,0.961281357394,2.64797324415
322.333333333,2.73356473332,1.45068896321
358.666666667,2.69112079116,1.64039464883
382.85,3.07763784164,1.58687458194
403.0,2.99021012521,1.58480936455
404.5,2.59822066674,1.77844983278
406.7,2.68286531622,1.67998327759
376.6,2.89511462849,1.69509364548
425.4,2.89346857423,1.65403177258
418.2,2.95320531236,1.86747826087
459.533333333,2.75417988646,2.05219732441
457.333333333,2.71003210446,2.00680769231
474.1,2.67415110245,2.16116220736
538.1,2.72524188144,2.34540133779
525.0,2.68243192578,2.48218394649
509.3,2.67969093951,2.39722073579
521.4,2.65913948213,2.65239464883
525.666666667,2.67636473839,2.49280602007
549.833333333,2.66550992487,2.96608528428
606.9,2.67210625279,2.66313712375
604.0,2.63412357098,3.10220735786
638.866666667,2.70493887929,2.90783444816
576.333333333,2.66436299307,3.18942307692
570.066666667,2.65713311419,3.13752006689
589.5,2.61930698505,3.10608862876
624.866666667,2.63028501364,3.53817558528
604.5,2.62375715237,3.36970234114
624.166666667,2.60415787306,3.50032943144
621.833333333,2.35042979788,3.87693478261
644.0,2.16785231219,4.43580936455
640.714285714,2.09711918686,4.51027926421
649.285714286,2.15461048534,4.58568227425
648.916666667,1.82505362459,4.65481270903
665.111111111,1.73767440079,5.9187458194
681.791666667,1.68341435775,5.95228093645
648.888888889,1.60434768517,6.19764882943
646.681818182,1.47172485558,6.52338795987
634.1,1.45024753047,7.54121070234
567.0,1.25085778692,7.8227006689
593.153846154,1.16507155728,8.39084615385
535.571428571,1.0503832244,9.23361036789
374.257352941,0.924683765279,10.2992993311
488.714285714,0.931281555365,10.3617826087
534.15,3.23220133557,2.5873277592
477.433333333,2.83546376127,3.1872458194
627.0,2.81002515017,3.36005351171
632.2,2.71470802816,3.31885785953
672.166666667,2.54297772223,3.74893645485
653.033333333,2.63334393174,3.19715384615
657.0,2.63515933243,3.88582274247
620.333333333,2.4875365137,3.78813210702
646.266666667,2.62137160849,3.56951337793
707.166666667,2.47301975327,3.99695986622
701.633333333,2.4907003831,4.07867558528
658.583333333,2.71784135201,3.77505351171
713.733333333,2.82620165899,3.70413712375
608.033333333,2.79037586313,3.4196187291
659.333333333,2.53106954695,4.08465551839
669.333333333,2.60514676605,3.71257692308
637.266666667,2.59171155578,3.89391973244
537.0,2.54122958529,2.27736287625
566.125,1.51254117951,0.0122073578595
380.318181818,1.5094026476,0.0800267558528
488.888888889,1.56252368564,3.85900334448
561.666666667,1.56304507757,4.80989464883
627.2,1.54442954649,5.44587458194
617.275,1.53889025191,5.65534448161
578.033333333,1.54560437779,5.58397826087
630.244444444,1.53500874781,6.80548662207
645.144444444,1.55264607868,5.86109364548
674.9,1.54732425647,6.16507023411
742.133333333,1.54746491951,5.7640735786
707.557142857,1.53173277229,6.70810367893
671.711111111,1.55427112677,6.000909699
696.666666667,1.54644433295,5.89412541806
731.944444444,1.54494644596,6.42882274247
710.486111111,1.55282736623,5.67905016722
641.433333333,1.2545999986,1.81837625418
491.5,9.02044114194,1.41236789298
545.166666667,3.2046428297,2.63464214047
612.95,3.4081773081,2.12526421405
526.0,3.24297423385,2.24703010033
551.5,3.63004643258,2.16714381271
581.6,3.1985428334,2.38589799331
585.9,3.17286064658,2.24595652174
538.0,3.08409556648,2.21901672241
502.25,3.33865845759,2.30976254181
435.2,3.23912832533,2.24722742475
530.2,3.20681790331,2.49764548495
533.0,3.40394666637,2.11605685619
509.0,3.44667537023,2.05330434783
525.0,3.8491489809,2.06135785953
548.35,3.3098883383,2.42843812709
479.75,3.78766505176,2.06719063545
528.25,3.50389507679,2.19209698997
539.0,14.9200147852,0.187886287625
770.166666667,0.865569182321,1.85170735786
477.0,3.10122241072,0.96535451505
536.583333333,3.41933443077,1.24505016722
551.333333333,2.11821998445,1.22179264214
641.0,2.28125180304,2.00667056856
477.333333333,5.12584344607,1.33301505017
571.25,2.60586444637,1.57620401338
646.4,3.09384052729,1.24409866221
407.75,4.37398616953,1.22868896321
589.25,3.0826500041,1.24319063545
530.5,4.10997097706,1.02727257525
662.333333333,4.31279185158,1.04786120401
534.0,3.8043345835,1.23910702341
479.4,3.0937100192,1.26850334448
819.1,0.869007364536,2.08278428094
376.875,1.58186044141,0.695177257525
43.0,11.5608529364,2.65177424749
374.833333333,2.56261999129,1.49551003344
395.19047619,2.34228430229,1.95456521739
346.285714286,2.11689860498,1.7552826087
383.933333333,2.71631227155,1.6245819398
422.083333333,2.73711383396,1.50952675585
459.3,2.66329973057,1.69469230769
370.333333333,2.67257103232,1.58952341137
430.833333333,2.27151983674,1.64190802676
466.5,2.41901420007,1.73404682274
466.166666667,2.32981956539,2.00602341137
489.404761905,2.14729832866,1.93232608696
488.0,2.40074187996,2.04121906355
514.107142857,2.0422236556,2.3582826087
113.5,7.85217783571,2.333909699
522.392857143,2.09921236068,2.2430367893
532.375,1.98617711467,2.72209866221
565.196428571,2.03495309788,2.78110033445
569.446428571,1.94829520908,2.82850501672
501.3,3.54624837669,3.41513210702
600.75,1.82989574633,3.19362541806
574.597222222,1.78142039029,3.19539130435
640.722222222,1.77197944134,3.52459531773
670.0,1.50900358144,4.14982441472
710.555555556,1.60358734397,4.23464214047
706.322222222,1.52940757524,4.22511204013
733.836363636,1.48661680726,4.71281438127
773.272727273,1.39926484353,5.38068394649
827.263636364,1.44553804545,5.21536454849
815.909090909,1.39921490649,5.49899498328
805.581818182,1.40207835201,5.49797157191
808.647435897,1.19897228357,6.30369230769
733.333333333,1.03273112219,6.87507023411
700.1,0.759324133916,8.20311371237
620.804511278,0.753617917252,8.70386789298
637.666666667,1.81743186971,3.69362207358
509.017857143,2.05854525345,4.07744983278
543.285714286,2.02658924382,4.16267892977
560.732142857,1.97662552183,3.98391973244
578.857142857,2.17171254155,3.96896655518
511.577777778,1.44591836148,3.59095986622
398.970238095,0.276790266355,2.57047658863
493.791666667,1.79473585662,2.63637959866
516.666666667,1.55492938153,3.06235953177
500.777777778,1.51279767636,3.08727424749
576.944444444,1.64628984237,2.69284448161
915.0,1.3910873747,3.08653177258
795.8,1.85691812613,3.06621404682
441.6,1.50687849796,3.26623578595
489.954545455,1.45461041032,3.24685953177
805.785714286,1.78564763941,3.22437123746
364.904761905,1.49705758858,3.34086287625
399.185714286,1.50928377416,3.20957859532
386.555555556,1.75589776483,3.02477759197
489.7,1.49184863911,3.57829765886
515.5,1.46185504977,3.52119732441
663.711111111,1.24780106783,4.25231438127
438.75,3.47946178157,2.33684782609
395.1,3.26654478837,1.4764264214
476.583333333,3.54885323189,1.18736120401
451.416666667,3.79742655522,1.47562374582
466.25,3.80101165982,1.39254180602
494.916666667,3.97927874422,1.2596722408
369.0,7.91358825753,1.28943143813
433.15,3.84892367552,1.49046822742
427.333333333,4.10544535153,1.19547324415
426.0,3.62971675331,1.55776086957
477.666666667,4.64601790198,1.61330267559
457.25,3.82450696064,1.63011371237
485.75,3.63279985455,1.86456521739
519.1,3.39564872002,2.09603511706
477.666666667,7.76912834546,2.05468060201
477.25,3.65641193109,1.93940468227
497.25,3.29256365288,2.05311204013
579.35,3.1177235343,2.71149331104
463.2,3.20581887495,2.32003846154
505.7,3.21323703623,2.22122909699
524.6,2.98940236123,2.54021571906
547.4,2.78612656179,3.10030100334
550.9,2.93266983134,2.83759197324
548.1,3.16147362332,2.74622408027
625.8,2.73582127095,3.53428093645
616.966666667,2.65122073371,3.22656856187
584.5,2.64370890406,3.81843478261
676.833333333,2.58709419305,3.58236120401
627.333333333,2.4983628223,3.75964381271
681.666666667,2.54874044752,3.99688294314
737.785714286,2.32530802923,4.24852173913
703.571428571,2.14974550983,4.80586454849
754.142857143,2.14822673194,5.02933444816
814.142857143,2.193141654,4.75633277592
751.142857143,2.10303737699,5.26293478261
838.910714286,1.93384345491,5.56205183946
867.0,1.84197912883,6.21913712375
905.888888889,1.64680779812,5.54154180602
935.6,1.44460642681,7.03038795987
939.0,1.27606528126,8.4037006689
831.148351648,1.11905903186,9.39057190635
899.214285714,1.06343306394,9.67470234114
767.296703297,1.12027048657,3.16051337793
767.2,0.735052337938,2.37503344482
157.0,7.29671451202,1.60699498328
650.0,2.87619346553,1.49205351171
558.666666667,6.41456451948,1.56198662207
425.066666667,2.93923397925,1.76163210702
483.8,3.17019122828,1.38619899666
636.2,3.00138768835,1.61610702341
589.666666667,2.89898083937,1.78982608696
780.3,2.87715693821,1.7223729097
621.6,2.94963304113,1.8440083612
664.75,3.48906119664,1.78295819398
579.75,3.58025312647,1.59928595318
602.25,3.62613152932,1.51218060201
615.2,2.84787558182,1.4303277592
727.5,3.77967768334,1.97560535117
642.2,3.11654887179,1.74751337793
824.701298701,0.654468768412,1.93535618729
277.266666667,2.76809224707,2.49282943144
329.738095238,2.19304497475,1.95189966555
454.095238095,2.15340129076,3.09301505017
492.125,2.08290454782,3.38171237458
436.321428571,2.00034891136,3.89581103679
533.910714286,1.98391072168,3.8650451505
524.928571429,2.0036445805,4.28747826087
508.785714286,2.03180855005,3.99932943144
580.0,2.03395147268,3.97063545151
528.428571429,2.0800446745,4.1920819398
524.75,2.00765867837,4.37285953177
554.821428571,2.02956011634,4.03464882943
534.125,2.08520547044,4.0616638796
536.321428571,2.09045506924,4.24921404682
538.517857143,2.11799097817,3.91997157191
519.428571429,2.08159035241,4.36297658863
457.333333333,5.21619097803,0.69543812709
550.166666667,7.68829049595,1.76484615385
523.333333333,6.00178964543,0.832369565217
543.416666667,4.2147851943,1.30573244147
553.5,3.8430288763,1.39148829431
527.583333333,4.27887033555,1.08393311037
557.5,4.21534438328,1.35596153846
485.75,4.68899319993,0.989277591973
450.0,3.60289312677,1.2335
444.75,3.51191932076,1.20450668896
512.333333333,5.54041667908,1.22481605351
508.583333333,4.07513798604,1.13692976589
421.0,3.68476015167,1.08484615385
490.0,3.77625276485,1.2468361204
459.333333333,4.35425743524,1.18621906355
481.75,4.00609080605,1.07573913043
480.166666667,4.39104906143,1.20595986622
337.21875,0.511498838323,2.00497993311
329.0,4.29117128105,3.515
382.4,1.46717527904,3.56812374582
432.5,1.46595410454,3.70887123746
569.933333333,1.47139608353,4.59605518395
612.7,1.47857191536,4.88832943144
686.181818182,1.4680418349,5.60843478261
374.583333333,4.42525991195,5.61932608696
526.6,1.46819914814,5.69841973244
539.4,1.49071490333,5.12020735786
588.6,1.50022062032,5.64255852843
645.1,1.49647867726,5.98404682274
553.7,1.48057117298,5.87422073579
566.090909091,1.47836850887,5.75620735786
633.927272727,1.46579225491,5.6864548495
622.538461538,1.15187049299,6.0915083612
619.538461538,1.15003040215,6.42726755853
601.45,1.37910869385,6.15583946488
431.340909091,1.57424900979,2.43144314381
524.984126984,1.73784790103,6.10821404682
523.805555556,1.8171797063,5.28005183946
510.138888889,1.77664481491,5.79070735786
545.097222222,1.72946037575,5.49823578595
553.375,1.69229893855,5.97162876254
404.666666667,2.20209803299,1.5893277592
387.95,2.76897567694,3.50023745819
398.333333333,2.79149463705,2.4744548495
425.9,2.77767662562,2.33437458194
455.933333333,2.69170631261,2.59846822742
459.2,2.73827107203,2.25062207358
